Name;Status;Kreis;Einwohner
Riesweiler;Siedlung;Rhein-Hunsrück-Kreis;700
Rimschweiler;Siedlung;Zweibrücken;1.540
Ringen - Bölingen;Siedlung;Ahrweiler;1.840
Rinnthal;Siedlung;Südliche Weinstraße;620
Riol;Siedlung;Trier-Saarburg;1.190
Rittersdorf;Siedlung;Bitburg-Prüm;1.300
Rivenich;Siedlung;Bernkastel-Wittlich;700
Rockenhausen;Siedlung;Donnersbergkreis;4.170
Rodalben;Siedlung;Südwestpfalz;7.160
Rodenbach;Siedlung;Kaiserslautern;3.120
Rödersheim-Gronau;Siedlung;Rhein-Pfalz-Kreis;2.840
Rodt;Siedlung;Trier-Saarburg;1.020
Rohrbach;Siedlung;Südliche Weinstraße;1.540
Rommersheim;Siedlung;Bitburg-Prüm;570
Rommersheim;Siedlung;Alzey-Worms;650
Roninger Hof;Siedlung;Neuwied;860
Roschbach;Siedlung;Südliche Weinstraße;840
Rosenheim (Landkreis Altenkirchen);Siedlung;Altenkirchen (Westerwald);770
Roßbach;Siedlung;Neuwied;1.140
Roßbach;Siedlung;Westerwaldkreis;800
Roth;Siedlung;Altenkirchen (Westerwald);1.380
Rothenbach;Siedlung;Westerwaldkreis;550
Rothselberg;Siedlung;Kusel;680
Roxheim;Siedlung;Bad Kreuznach;2.400
Rübenach;Siedlung;Koblenz;5.000
Rüber;Siedlung;Mayen-Koblenz;830
Ruchheim;Siedlung;Ludwigshafen am Rhein;5.590
Rückeroth;Siedlung;Westerwaldkreis;510
Rüdesheim;Siedlung;Bad Kreuznach;2.440
Ruitsch;Siedlung;Mayen-Koblenz;540
Rülzheim;Siedlung;Germersheim;7.770
Rümmelsheim;Siedlung;Bad Kreuznach;1.360
Ruppach-Goldhausen;Siedlung;Westerwaldkreis;1.200
Ruppertsberg;Siedlung;Bad Dürkheim;1.460
Ruppertsweiler;Siedlung;Südwestpfalz;1.420
Ruschberg;Siedlung;Birkenfeld;820
Rüscheid;Siedlung;Neuwied;770
Ruwer;Siedlung;Trier;3.010
Saarburg;Siedlung;Trier-Saarburg;6.060
Saffig;Siedlung;Mayen-Koblenz;2.220
Salmtal (Salmrohr - Dörbach);Siedlung;Bernkastel-Wittlich;2.360
Salz;Siedlung;Westerwaldkreis;880
Sankt Aldegund;Siedlung;Cochem-Zell;650
Sankt Goarshausen;Siedlung;Rhein-Lahn-Kreis;820
Sankt Johann;Siedlung;Mayen-Koblenz;910
Sankt Johann;Siedlung;Mainz-Bingen;810
Sankt Julian;Siedlung;Kusel;880
Sankt Martin;Siedlung;Südliche Weinstraße;1.790
Sankt Sebastian;Siedlung;Mayen-Koblenz;2.440
Saulheim;Siedlung;Alzey-Worms;7.110
Schaidt;Siedlung;Germersheim;1.820
Schalkenbach;Siedlung;Ahrweiler;800
Schalkenmehren;Siedlung;Vulkaneifel;560
Schallodenbach;Siedlung;Kaiserslautern;850
Schauren;Siedlung;Birkenfeld;500
Scheibenhardt;Siedlung;Germersheim;590
Schellweiler;Siedlung;Kusel;520
Schenkelberg;Siedlung;Westerwaldkreis;620
Scheuerfeld;Siedlung;Altenkirchen (Westerwald);2.020
Scheuern;Siedlung;Rhein-Lahn-Kreis;1.250
Schifferstadt;Siedlung;Rhein-Pfalz-Kreis;18.500
Schillingen;Siedlung;Trier-Saarburg;1.190
Schindeldorf;Siedlung;Bad Kreuznach;950
Schindhard;Siedlung;Südwestpfalz;520
Schleidweiler;Siedlung;Trier-Saarburg;620
Schmalenberg;Siedlung;Südwestpfalz;780
Schmittweiler;Siedlung;Kusel;580
Schneckenhausen;Siedlung;Kaiserslautern;560
Schoden;Siedlung;Trier-Saarburg;730
Schönborn;Siedlung;Rhein-Lahn-Kreis;680
Schöndorf;Siedlung;Trier-Saarburg;630
Schöneberg;Siedlung;Bad Kreuznach;600
Schönecken;Siedlung;Bitburg-Prüm;1.440
Schönenberg-Kübelberg;Siedlung;Kusel;4.990
Schopp;Siedlung;Kaiserslautern;1.420
Schornsheim;Siedlung;Alzey-Worms;1.540
Schuld;Siedlung;Ahrweiler;740
Schwabenheim an der Selz;Siedlung;Mainz-Bingen;2.470
Schwabsburg;Siedlung;Mainz-Bingen;1.280
Schwanheim;Siedlung;Südwestpfalz;580
Schwedelbach;Siedlung;Kaiserslautern;950
Schwegenheim;Siedlung;Germersheim;2.330
Schweich;Siedlung;Trier-Saarburg;6.660
Schweigen-Rechtenbach;Siedlung;Südliche Weinstraße;1.430
Schweighofen;Siedlung;Südliche Weinstraße;560
Schweppenhausen;Siedlung;Bad Kreuznach;870
Seck;Siedlung;Westerwaldkreis;1.170
Seesbach;Siedlung;Bad Kreuznach;520
Sehlem;Siedlung;Bernkastel-Wittlich;880
Seibersbach;Siedlung;Bad Kreuznach;1.290
Selbach (Sieg);Siedlung;Altenkirchen (Westerwald);570
Selters (Westerwald);Siedlung;Westerwaldkreis;2.810
Selzen;Siedlung;Mainz-Bingen;1.520
Sembach;Siedlung;Kaiserslautern;1.110
Serrig;Siedlung;Trier-Saarburg;1.590
Sessenhausen;Siedlung;Westerwaldkreis;920
Siebeldingen;Siedlung;Südliche Weinstraße;1.040
Siebenmorgen - Nassen;Siedlung;Neuwied;620
Siefersheim;Siedlung;Alzey-Worms;1.270
Siegelbach;Siedlung;Kaiserslautern Stadt;2.470
Sien;Siedlung;Birkenfeld;510
Siershahn;Siedlung;Westerwaldkreis;2.740
Silz;Siedlung;Südliche Weinstraße;800
Simmern;Siedlung;Westerwaldkreis;1.430
Simmern/Hunsrück;Siedlung;Rhein-Hunsrück-Kreis;7.550
Simmertal;Siedlung;Bad Kreuznach;1.860
Singhofen;Siedlung;Rhein-Lahn-Kreis;1.740
Sinzig;Siedlung;Ahrweiler;11.500
Sippersfeld;Siedlung;Donnersbergkreis;1.130
Sirzenich;Siedlung;Trier-Saarburg;1.280
Sohren;Siedlung;Rhein-Hunsrück-Kreis;3.330
Sörgenloch;Siedlung;Mainz-Bingen;1.150
Spabrücken;Siedlung;Bad Kreuznach;1.060
Spangdahlem;Siedlung;Bitburg-Prüm;830
Spay;Siedlung;Mayen-Koblenz;1.900
Speicher;Siedlung;Bitburg-Prüm;3.160
Spesbach;Siedlung;Kaiserslautern;1.700
Spessart;Siedlung;Ahrweiler;530
Speyer;Siedlung;Speyer;49.000
Speyerdorf - Lachen;Siedlung;Neustadt an der Weinstraße;4.930
Spiesheim;Siedlung;Alzey-Worms;960
Spirkelbach;Siedlung;Südwestpfalz;690
Sponheim;Siedlung;Bad Kreuznach;780
Sponsheim;Siedlung;Mainz-Bingen;1.460
Sprendlingen;Siedlung;Mainz-Bingen;4.020
Stadecken-Elsheim;Siedlung;Mainz-Bingen;4.510
Stadtkyll;Siedlung;Vulkaneifel;1.210
Stahl;Siedlung;Bitburg-Prüm;990
Stahlhofen;Siedlung;Westerwaldkreis;720
Stambach;Siedlung;Südwestpfalz;1.060
Staudernheim;Siedlung;Bad Kreuznach;1.410
Staudt;Siedlung;Westerwaldkreis;1.080
Steegen;Siedlung;Kaiserslautern;990
Steimel;Siedlung;Neuwied;1.150
Steinbach am Donnersberg;Siedlung;Donnersbergkreis;750
Steinbach am Glan;Siedlung;Kusel;910
Stein-Bockenheim;Siedlung;Alzey-Worms;690
Steinborn;Siedlung;Vulkaneifel;900
Steinborn;Siedlung;Donnersbergkreis;1.860
Steinebach an der Wied;Siedlung;Westerwaldkreis;580
Steinebach/Sieg;Siedlung;Altenkirchen (Westerwald);1.150
Steinefrenz;Siedlung;Westerwaldkreis;700
Steineroth;Siedlung;Altenkirchen (Westerwald);610
Steinfeld;Siedlung;Südliche Weinstraße;1.790
Steinweiler;Siedlung;Germersheim;1.820
Steinwenden;Siedlung;Kaiserslautern;1.210
Stelzenberg;Siedlung;Kaiserslautern;1.120
Stetten;Siedlung;Donnersbergkreis;630
Stipshausen;Siedlung;Birkenfeld;880
Stockhausen;Siedlung;Neuwied;560
Stockum-Püschen;Siedlung;Westerwaldkreis;660
Straßenhaus;Siedlung;Neuwied;1.320
Streithausen;Siedlung;Westerwaldkreis;510
Stromberg;Siedlung;Bad Kreuznach;2.260
Stromberg;Siedlung;Mayen-Koblenz;1.450
Studernheim;Siedlung;Frankenthal (Pfalz);1.590
Sulzheim;Siedlung;Alzey-Worms;1.060
Taben-Rodt;Siedlung;Trier-Saarburg;690
Tawern;Siedlung;Trier-Saarburg;2.370
Temmels;Siedlung;Trier-Saarburg;680
Thaleischweiler-Fröschen;Siedlung;Südwestpfalz;3.420
Thalfang;Siedlung;Bernkastel-Wittlich;1.760
Thalhausen;Siedlung;Neuwied;740
Thallichtenberg;Siedlung;Kusel;550
Theisbergstegen;Siedlung;Kusel;690
Thiergarten;Siedlung;Bernkastel-Wittlich;510
Thomm;Siedlung;Trier-Saarburg;1.080
Thür;Siedlung;Mayen-Koblenz;1.480
Tiefenbach;Siedlung;Rhein-Hunsrück-Kreis;770
Tiefenstein;Siedlung;Birkenfeld;2.270
Tiefenthal;Siedlung;Bad Dürkheim;790
Traben-Trarbach;Siedlung;Bernkastel-Wittlich;4.770
Traisen;Siedlung;Bad Kreuznach;520
Trassem;Siedlung;Trier-Saarburg;1.180
Trechtingshausen;Siedlung;Mainz-Bingen;990
Treis-Karden;Siedlung;Cochem-Zell;1.780
Trier;Siedlung;Trier;101.600
Trierweiler;Siedlung;Trier-Saarburg;1.600
Trimbs;Siedlung;Mayen-Koblenz;570
Trippstadt;Siedlung;Kaiserslautern;2.210
Trittenheim;Siedlung;Trier-Saarburg;1.020
Trulben;Siedlung;Südwestpfalz;780
Udenheim;Siedlung;Alzey-Worms;1.360
Üdersdorf;Siedlung;Vulkaneifel;840
Uelversheim;Siedlung;Mainz-Bingen;1.070
Uersfeld;Siedlung;Vulkaneifel;690
Ulmen;Siedlung;Cochem-Zell;2.720
Ulmet;Siedlung;Kusel;720
Undenheim;Siedlung;Mainz-Bingen;2.690
Ungstein;Siedlung;Bad Dürkheim;1.150
Unkel;Siedlung;Neuwied;5.010
Unkelbach;Siedlung;Ahrweiler;1.260
Unnau;Siedlung;Westerwaldkreis;1.080
Urbach;Siedlung;Neuwied;1.540
Urbar;Siedlung;Mayen-Koblenz;3.170
Urbar;Siedlung;Rhein-Hunsrück-Kreis;750
Urmitz;Siedlung;Mayen-Koblenz;3.490
Ürzig;Siedlung;Bernkastel-Wittlich;850
Vallendar;Siedlung;Mayen-Koblenz;7.990
Veitsrodt;Siedlung;Birkenfeld;640
Veldenz;Siedlung;Bernkastel-Wittlich;790
Vendersheim;Siedlung;Alzey-Worms;590
Venningen;Siedlung;Südliche Weinstraße;930
Vettelhoven;Siedlung;Ahrweiler;500
Vettelschoß;Siedlung;Neuwied;2.210
Vielbach;Siedlung;Westerwaldkreis;540
Vinningen;Siedlung;Südwestpfalz;1.670
Völkersweiler;Siedlung;Südliche Weinstraße;600
Volkesfeld;Siedlung;Mayen-Koblenz;560
Vollmersbach;Siedlung;Birkenfeld;510
Volxheim;Siedlung;Bad Kreuznach;1.080
Vorderlohe;Siedlung;Germersheim;580
Vorderweidenthal;Siedlung;Südliche Weinstraße;610
Wachenheim;Siedlung;Alzey-Worms;710
Wachenheim an der Weinstraße;Siedlung;Bad Dürkheim;4.640
Wackernheim;Siedlung;Mainz-Bingen;2.540
Wahlheim;Siedlung;Alzey-Worms;610
Wahlrod;Siedlung;Westerwaldkreis;810
Wahnwegen;Siedlung;Kusel;720
Waldalgesheim;Siedlung;Mainz-Bingen;3.180
Waldböckelheim;Siedlung;Bad Kreuznach;2.220
Waldbreitbach;Siedlung;Neuwied;1.540
Waldesch;Siedlung;Mayen-Koblenz;2.240
Waldfischbach-Burgalben;Siedlung;Südwestpfalz;4.870
Waldkönigen;Siedlung;Vulkaneifel;630
Waldlaubersheim;Siedlung;Bad Kreuznach;800
Waldmohr;Siedlung;Kusel;4.960
Waldorf;Siedlung;Ahrweiler;870
Waldrach;Siedlung;Trier-Saarburg;2.050
Waldsee;Siedlung;Rhein-Pfalz-Kreis;5.270
Waldweiler;Siedlung;Trier-Saarburg;810
Wallersheim;Siedlung;Bitburg-Prüm;680
Wallertheim;Siedlung;Alzey-Worms;1.800
Wallhalben;Siedlung;Südwestpfalz;850
Wallhausen;Siedlung;Bad Kreuznach;1.600
Wallmenroth;Siedlung;Altenkirchen (Westerwald);1.240
Wallmerod;Siedlung;Westerwaldkreis;1.310
Walsdorf;Siedlung;Vulkaneifel;750
Walsheim;Siedlung;Südliche Weinstraße;540
Wassenach;Siedlung;Ahrweiler;1.080
Wasserliesch;Siedlung;Trier-Saarburg;2.220
Wattenheim;Siedlung;Bad Dürkheim;1.590
Wattweiler;Siedlung;Zweibrücken;710
Wawern;Siedlung;Trier-Saarburg;580
Waxweiler;Siedlung;Bitburg-Prüm;1.050
Wehbach;Siedlung;Altenkirchen (Westerwald);1.130
Wehlen;Siedlung;Bernkastel-Wittlich;1.070
Wehr;Siedlung;Ahrweiler;1.110
Weibern;Siedlung;Ahrweiler;1.450
Weidenhahn;Siedlung;Westerwaldkreis;560
Weidenthal;Siedlung;Bad Dürkheim;1.240
Weierbach;Siedlung;Birkenfeld;2.720
Weierhof;Siedlung;Donnersbergkreis;900
Weiersbach;Siedlung;Birkenfeld;610
Weiler;Siedlung;Rhein-Hunsrück-Kreis;610
Weilerbach;Siedlung;Kaiserslautern;4.370
Weiler bei Bingen;Siedlung;Mainz-Bingen;2.500
Weingarten (Pfalz);Siedlung;Germersheim;1.630
Weinheim;Siedlung;Alzey-Worms;1.810
Weinolsheim;Siedlung;Mainz-Bingen;710
Weinsheim;Siedlung;Bad Kreuznach;1.880
Weisel;Siedlung;Rhein-Lahn-Kreis;1.050
Weisenheim am Berg;Siedlung;Bad Dürkheim;1.690
Weisenheim am Sand;Siedlung;Bad Dürkheim;4.210
Weißenthurm;Siedlung;Mayen-Koblenz;8.180
Weitefeld;Siedlung;Altenkirchen (Westerwald);2.340
Weitersburg;Siedlung;Mayen-Koblenz;2.230
Weitersweiler;Siedlung;Donnersbergkreis;500
Welgesheim;Siedlung;Mainz-Bingen;580
Wellen;Siedlung;Trier-Saarburg;800
Welling;Siedlung;Mayen-Koblenz;910
Welschbillig;Siedlung;Trier-Saarburg;1.630
Welschneudorf;Siedlung;Westerwaldkreis;950
Weltersbach;Siedlung;Kaiserslautern;590
Wendelsheim;Siedlung;Alzey-Worms;1.330
Wengerohr;Siedlung;Bernkastel-Wittlich;2.600
Werlau;Siedlung;Rhein-Hunsrück-Kreis;780
Wernersberg;Siedlung;Südliche Weinstraße;1.110
Weroth;Siedlung;Westerwaldkreis;620
Wershofen;Siedlung;Ahrweiler;870
Weselberg;Siedlung;Südwestpfalz;1.090
Westerburg;Siedlung;Westerwaldkreis;4.810
Westernohe;Siedlung;Westerwaldkreis;940
Westheim (Pfalz);Siedlung;Germersheim;1.730
Westhofen;Siedlung;Alzey-Worms;3.140
Weyer;Siedlung;Rhein-Lahn-Kreis;500
Weyerbusch;Siedlung;Altenkirchen (Westerwald);1.220
Weyher in der Pfalz;Siedlung;Südliche Weinstraße;550
Wienau;Siedlung;Neuwied;1.150
Wiesbach;Siedlung;Südwestpfalz;520
Wiesbaum;Siedlung;Vulkaneifel;520
Wilgartswiesen;Siedlung;Südwestpfalz;850
Willmenrod;Siedlung;Westerwaldkreis;650
Willroth;Siedlung;Altenkirchen (Westerwald);840
Wiltingen;Siedlung;Trier-Saarburg;1.400
Wincheringen;Siedlung;Trier-Saarburg;1.440
Winden;Siedlung;Rhein-Lahn-Kreis;690
Winden;Siedlung;Germersheim;1.030
Windesheim;Siedlung;Bad Kreuznach;1.750
Windhagen;Siedlung;Neuwied;1.720
Windsberg;Siedlung;Pirmasens;770
Winningen;Siedlung;Mayen-Koblenz;2.450
Winnweiler;Siedlung;Donnersbergkreis;3.210
Wintrich;Siedlung;Bernkastel-Wittlich;880
Winzeln;Siedlung;Pirmasens;1.860
Winzenheim;Siedlung;Bad Kreuznach;4.230
Wirges;Siedlung;Westerwaldkreis;5.190
Wissen;Siedlung;Altenkirchen (Westerwald);7.630
Wittgert;Siedlung;Westerwaldkreis;630
Wittlich;Siedlung;Bernkastel-Wittlich;11.500
Woldert;Siedlung;Neuwied;510
Wolf;Siedlung;Bernkastel-Wittlich;520
Wolfsheim;Siedlung;Mainz-Bingen;720
Wolfstein;Siedlung;Kusel;1.930
Wolken;Siedlung;Mayen-Koblenz;1.070
Wollmesheim;Siedlung;Landau in der Pfalz;770
Wöllstein;Siedlung;Alzey-Worms;4.220
Wolsfeld;Siedlung;Bitburg-Prüm;600
Wonsheim;Siedlung;Alzey-Worms;860
Worms;Siedlung;Worms;62.200
Wörrstadt;Siedlung;Alzey-Worms;6.870
Wörth am Rhein;Siedlung;Germersheim;8.070
Zeiskam;Siedlung;Germersheim;2.120
Zeltingen-Rachtig;Siedlung;Bernkastel-Wittlich;2.170
Zemmer;Siedlung;Trier-Saarburg;1.000
Zerf;Siedlung;Trier-Saarburg;1.040
Zinhain;Siedlung;Westerwaldkreis;620
Zornheim;Siedlung;Mainz-Bingen;3.630
Zotzenheim;Siedlung;Mainz-Bingen;630
Züsch;Siedlung;Trier-Saarburg;620
Zweibrücken;Siedlung;Zweibrücken;28.100
