Name;Status;Kreis;Einwohner
Neunkirchen;Siedlung;Siegen-Wittgenstein;13.900
Neunkirchen;Siedlung;Rhein-Sieg-Kreis;4.540
Neurath;Siedlung;Rhein-Kreis Neuss;1.990
Neuss;Siedlung;Rhein-Kreis Neuss;128.200
Neuteveren;Siedlung;Heinsberg;610
Neviges;Siedlung;Mettmann;11.700
Nideggen;Siedlung;Düren;2.880
Niederaußem;Siedlung;Rhein-Erft-Kreis;11.200
Niederbachem;Siedlung;Rhein-Sieg-Kreis;3.700
Niederbardenberg;Siedlung;Städteregion Aachen;1.380
Niederberg;Siedlung;Rhein-Erft-Kreis;540
Niederbrüninghausen;Siedlung;Märkischer Kreis;690
Niederbusch;Siedlung;Heinsberg;540
Niederdielfen - Oberdielfen;Siedlung;Siegen-Wittgenstein;4.050
Niederdresselndorf;Siedlung;Siegen-Wittgenstein;2.400
Niedereickum;Siedlung;Herford;1.080
Niederelvenich;Siedlung;Euskirchen;590
Niederembt;Siedlung;Rhein-Erft-Kreis;1.270
Niederense;Siedlung;Soest;2.920
Niederheide;Siedlung;Viersen;1.010
Niederholtorf;Siedlung;Bonn;1.610
Niederkassel;Siedlung;Rhein-Sieg-Kreis;19.000
Niederkrüchten;Siedlung;Viersen;2.810
Niedermörmter;Siedlung;Kleve;990
Niederndorf - Oberfischbach;Siedlung;Siegen-Wittgenstein;3.080
Niederntudorf;Siedlung;Paderborn;2.680
Niedersalwey;Siedlung;Hochsauerlandkreis;540
Niedersfeld;Siedlung;Hochsauerlandkreis;1.390
Niederwenigern;Siedlung;Ennepe-Ruhr-Kreis;5.600
Niederzier;Siedlung;Düren;6.140
Niedringhausen;Siedlung;Minden-Lübbecke;950
Nieheim;Siedlung;Höxter;2.930
Nienberge;Siedlung;Münster;5.310
Nienborg;Siedlung;Borken;2.640
Nierst;Siedlung;Rhein-Kreis Neuss;1.380
Nierswalde;Siedlung;Kleve;740
Niesen;Siedlung;Höxter;500
Nieukerk;Siedlung;Kleve;5.660
Nievenheim - Delrath;Siedlung;Rhein-Kreis Neuss;12.100
Nordbögge;Siedlung;Unna;1.230
Nörde;Siedlung;Höxter;670
Nordhemmern;Siedlung;Minden-Lübbecke;640
Nordholz;Siedlung;Minden-Lübbecke;620
Nordkirchen;Siedlung;Coesfeld;4.210
Nordwalde;Siedlung;Steinfurt;8.130
Nörvenich;Siedlung;Düren;3.870
Nöthen;Siedlung;Euskirchen;730
Nottuln;Siedlung;Coesfeld;10.100
Nümbrecht;Siedlung;Oberbergischer Kreis;4.290
Nütterden;Siedlung;Kleve;2.630
Obenroth;Siedlung;Rhein-Sieg-Kreis;720
Oberaden;Siedlung;Unna;11.900
Oberagger;Siedlung;Oberbergischer Kreis;1.410
Oberalme;Siedlung;Hochsauerlandkreis;1.640
Oberbachem;Siedlung;Rhein-Sieg-Kreis;1.900
Oberbauer;Siedlung;Ennepe-Ruhr-Kreis;1.070
Oberbauerschaft;Siedlung;Minden-Lübbecke;1.090
Oberbierenbach;Siedlung;Oberbergischer Kreis;590
Oberbrügge;Siedlung;Märkischer Kreis;2.200
Oberdrees;Siedlung;Rhein-Sieg-Kreis;1.310
Oberelspe;Siedlung;Olpe;750
Oberembt;Siedlung;Rhein-Erft-Kreis;1.040
Obergartzem - Firmenich;Siedlung;Euskirchen;1.930
Oberhausen;Siedlung;Oberhausen;206.600
Oberheister;Siedlung;Rhein-Sieg-Kreis;730
Oberheuslingen;Siedlung;Siegen-Wittgenstein;1.310
Oberholzklau;Siedlung;Siegen-Wittgenstein;600
Oberhundem;Siedlung;Olpe;810
Oberkirchen;Siedlung;Hochsauerlandkreis;760
Oberkrüchten;Siedlung;Viersen;910
Oberlübbe;Siedlung;Minden-Lübbecke;2.070
Obermaubach;Siedlung;Düren;1.320
Oberntudorf;Siedlung;Paderborn;1.300
Oberpleis;Siedlung;Rhein-Sieg-Kreis;4.440
Oberschelden;Siedlung;Siegen-Wittgenstein;1.160
Oberschledorn;Siedlung;Hochsauerlandkreis;840
Oberschwarzbach;Siedlung;Mettmann;1.290
Obersdorf;Siedlung;Siegen-Wittgenstein;1.850
Obersteinbeck;Siedlung;Steinfurt;1.310
Obersteinhagen (Nordost);Siedlung;Gütersloh;570
Oberveischede;Siedlung;Olpe;780
Ochtrup;Siedlung;Steinfurt;15.500
Odendorf;Siedlung;Rhein-Sieg-Kreis;3.480
Odenspiel;Siedlung;Oberbergischer Kreis;630
Odenthal;Siedlung;Rheinisch-Bergischer Kreis;7.640
Oeding;Siedlung;Borken;3.130
Oedingen;Siedlung;Olpe;1.180
Oedt;Siedlung;Viersen;5.250
Oekoven;Siedlung;Rhein-Kreis Neuss;550
Oelde;Siedlung;Warendorf;20.000
Oer-Erkenschwick;Siedlung;Recklinghausen;29.700
Oerlinghausen;Siedlung;Lippe;9.610
Oesdorf;Siedlung;Hochsauerlandkreis;700
Oestereiden;Siedlung;Soest;780
Oesterholz;Siedlung;Lippe;1.760
Oesterweg;Siedlung;Gütersloh;1.600
Oestinghausen;Siedlung;Soest;1.830
Oetinghausen - Oetinghauserheide;Siedlung;Herford;3.740
Oeventrop;Siedlung;Hochsauerlandkreis;2.120
Ohl;Siedlung;Oberbergischer Kreis;750
Olef;Siedlung;Euskirchen;1.170
Olfen;Siedlung;Coesfeld;9.120
Ollheim;Siedlung;Rhein-Sieg-Kreis;640
Olpe;Siedlung;Olpe;19.600
Olpe;Siedlung;Rheinisch-Bergischer Kreis;800
Olpe;Siedlung;Hochsauerlandkreis;630
Olsberg;Siedlung;Hochsauerlandkreis;8.200
Opherdicke;Siedlung;Unna;1.960
Ophoven;Siedlung;Heinsberg;830
Oppendorf;Siedlung;Minden-Lübbecke;580
Orsbach;Siedlung;Städteregion Aachen;500
Orscheid;Siedlung;Rhein-Sieg-Kreis;520
Orsoy;Siedlung;Wesel;2.090
Osberghausen;Siedlung;Oberbergischer Kreis;870
Ossenberg;Siedlung;Wesel;2.120
Ossendorf;Siedlung;Höxter;1.240
Ostbevern;Siedlung;Warendorf;7.520
Ostbüren;Siedlung;Unna;720
Ostenfelde;Siedlung;Warendorf;1.720
Ostenland;Siedlung;Paderborn;680
Ostentrop;Siedlung;Olpe;880
Osterath;Siedlung;Rhein-Kreis Neuss;12.400
Osterwick;Siedlung;Coesfeld;3.230
Osthelden;Siedlung;Siegen-Wittgenstein;640
Ostönnen;Siedlung;Soest;850
Östrich;Siedlung;Recklinghausen;1.790
Ottbergen;Siedlung;Höxter;1.560
Ottenhausen;Siedlung;Höxter;520
Ottenheim;Siedlung;Euskirchen;660
Ottenstein;Siedlung;Borken;3.390
Ottfingen;Siedlung;Olpe;2.070
Ottmarsbocholt;Siedlung;Coesfeld;2.800
Ovenhausen;Siedlung;Höxter;1.080
Ovenstädt - Sauerndorf;Siedlung;Minden-Lübbecke;1.120
Overath;Siedlung;Rheinisch-Bergischer Kreis;5.820
Padberg;Siedlung;Hochsauerlandkreis;510
Paderborn;Siedlung;Paderborn;118.500
Paffendorf;Siedlung;Rhein-Erft-Kreis;1.120
Palmersheim;Siedlung;Euskirchen;1.040
Pech;Siedlung;Rhein-Sieg-Kreis;2.540
Peckeloh;Siedlung;Gütersloh;1.690
Peckelsheim;Siedlung;Höxter;1.750
Pesch;Siedlung;Euskirchen;550
Petersborn - Gudenhagen;Siedlung;Hochsauerlandkreis;1.000
Petershagen;Siedlung;Minden-Lübbecke;3.520
Pfalzdorf;Siedlung;Kleve;4.740
Pingsheim;Siedlung;Düren;660
Plettenberg;Siedlung;Märkischer Kreis;22.000
Pödinghausen;Siedlung;Herford;2.310
Polsum;Siedlung;Recklinghausen;4.430
Pont;Siedlung;Kleve;1.420
Pöppinghausen;Siedlung;Recklinghausen;630
Porselen;Siedlung;Heinsberg;1.060
Porta Westfalica;Siedlung;Minden-Lübbecke;8.800
Pottenhausen;Siedlung;Lippe;570
Praest - Vrasselt;Siedlung;Kleve;2.850
Preußisch Oldendorf;Siedlung;Minden-Lübbecke;5.220
Preuswald;Siedlung;Städteregion Aachen;1.910
Priorei;Siedlung;Hagen;980
Prummern;Siedlung;Heinsberg;610
Pulheim;Siedlung;Rhein-Erft-Kreis;21.400
Püsselbüren;Siedlung;Steinfurt;3.760
Queckenberg;Siedlung;Rhein-Sieg-Kreis;590
Quetzen;Siedlung;Minden-Lübbecke;620
Raderbroich;Siedlung;Rhein-Kreis Neuss;700
Radevormwald;Siedlung;Oberbergischer Kreis;16.000
Raesfeld;Siedlung;Borken;6.470
Rahden;Siedlung;Minden-Lübbecke;7.700
Rahrbach;Siedlung;Olpe;660
Ramrath;Siedlung;Rhein-Kreis Neuss;640
Ramsbeck;Siedlung;Hochsauerlandkreis;1.470
Ramsdorf;Siedlung;Borken;5.070
Randerath;Siedlung;Heinsberg;1.250
Rath;Siedlung;Düren;790
Rath;Siedlung;Rhein-Erft-Kreis;830
Rath-Anhoven;Siedlung;Heinsberg;1.840
Rath bei Nörvenich;Siedlung;Düren;600
Ratingen;Siedlung;Mettmann;52.800
Raumland;Siedlung;Siegen-Wittgenstein;1.350
Rauschendorf;Siedlung;Rhein-Sieg-Kreis;3.310
Recke;Siedlung;Steinfurt;7.440
Reckenfeld;Siedlung;Steinfurt;7.850
Recklinghausen;Siedlung;Recklinghausen;114.400
Reelsen;Siedlung;Höxter;800
Rees;Siedlung;Kleve;7.730
Reifferscheid;Siedlung;Euskirchen;670
Reiste;Siedlung;Hochsauerlandkreis;720
Reken;Siedlung;Borken;4.870
Remblinghausen;Siedlung;Hochsauerlandkreis;1.090
Remscheid;Siedlung;Remscheid;107.500
Retzen;Siedlung;Lippe;1.590
Rhade;Siedlung;Recklinghausen;5.690
Rheda-Wiedenbrück;Siedlung;Gütersloh;41.500
Rhede;Siedlung;Borken;16.900
Rheidt;Siedlung;Rhein-Erft-Kreis;850
Rheidt - Mondorf;Siedlung;Rhein-Sieg-Kreis;16.500
Rheinbach;Siedlung;Rhein-Sieg-Kreis;15.300
Rheinberg;Siedlung;Wesel;11.000
Rheindorf;Siedlung;Leverkusen;15.700
Rheine;Siedlung;Steinfurt;55.100
Rheinen;Siedlung;Märkischer Kreis;670
Rheurdt;Siedlung;Kleve;5.330
Riege;Siedlung;Paderborn;770
Riesel;Siedlung;Höxter;540
Riesenbeck - Birgte;Siedlung;Steinfurt;5.080
Rietberg;Siedlung;Gütersloh;14.400
Rinkerode;Siedlung;Warendorf;2.980
Rinsdorf;Siedlung;Siegen-Wittgenstein;900
Ripsdorf;Siedlung;Euskirchen;520
Rischenau;Siedlung;Lippe;1.000
Rodde;Siedlung;Steinfurt;1.030
Rödgen;Siedlung;Heinsberg;780
Rödingen;Siedlung;Düren;1.800
Rödinghausen;Siedlung;Herford;1.430
Roetgen;Siedlung;Städteregion Aachen;6.270
Roggendorf;Siedlung;Euskirchen;860
Rohdenhaus;Siedlung;Mettmann;1.000
Rohren;Siedlung;Städteregion Aachen;650
Roland;Siedlung;Warendorf;1.100
Rollesbroich - Strauch;Siedlung;Städteregion Aachen;2.170
Rommerskirchen;Siedlung;Rhein-Kreis Neuss;4.140
Rönkhausen;Siedlung;Olpe;1.490
Rönsahl;Siedlung;Märkischer Kreis;1.800
Rorup;Siedlung;Coesfeld;1.820
Rosbach - Roth - Obernau;Siedlung;Rhein-Sieg-Kreis;3.690
Rösenbeck;Siedlung;Hochsauerlandkreis;740
Rösrath;Siedlung;Rheinisch-Bergischer Kreis;18.300
Rossenbach;Siedlung;Oberbergischer Kreis;610
Rote Erde - Amshausen;Siedlung;Gütersloh;6.260
Rothemühle;Siedlung;Olpe;1.770
Rothenuffeln - Griepshop;Siedlung;Minden-Lübbecke;2.130
Rott;Siedlung;Städteregion Aachen;1.680
Rott (Siegkreis);Siedlung;Rhein-Sieg-Kreis;750
Roxel;Siedlung;Münster;7.930
Rückershausen - Oberndorf;Siedlung;Siegen-Wittgenstein;1.030
Rudersdorf;Siedlung;Siegen-Wittgenstein;2.460
Rüggeberg;Siedlung;Ennepe-Ruhr-Kreis;1.120
Rummenohl;Siedlung;Hagen;1.150
Ründeroth - Wiehlmünden;Siedlung;Oberbergischer Kreis;4.200
Rünthe;Siedlung;Unna;6.670
Ruppichteroth;Siedlung;Rhein-Sieg-Kreis;3.100
Rurberg;Siedlung;Städteregion Aachen;910
Rurdorf;Siedlung;Düren;670
Rurich;Siedlung;Heinsberg;580
Rüthen;Siedlung;Soest;4.510
Saalhausen;Siedlung;Olpe;1.820
Sabbenhausen;Siedlung;Lippe;700
Saerbeck;Siedlung;Steinfurt;5.990
Salchendorf;Siedlung;Siegen-Wittgenstein;1.240
Salzkotten;Siedlung;Paderborn;10.900
Sande;Siedlung;Paderborn;4.380
Sandebeck;Siedlung;Höxter;820
Sankt Arnold;Siedlung;Steinfurt;2.170
Sankt Augustin;Siedlung;Rhein-Sieg-Kreis;35.800
Sankt Hubert;Siedlung;Viersen;6.330
Sankt Jöris;Siedlung;Städteregion Aachen;800
Sankt Peter - Stürzelberg;Siedlung;Rhein-Kreis Neuss;4.560
Sankt Tönis;Siedlung;Viersen;22.000
Sankt Vit;Siedlung;Gütersloh;1.420
Sassenberg;Siedlung;Warendorf;9.340
Satzvey;Siedlung;Euskirchen;950
Schalbruch;Siedlung;Heinsberg;950
Schale;Siedlung;Steinfurt;690
Schalksmühle;Siedlung;Märkischer Kreis;7.230
Schameder;Siedlung;Siegen-Wittgenstein;780
Schapdetten;Siedlung;Coesfeld;1.270
Scharfenberg;Siedlung;Hochsauerlandkreis;1.350
Scharmede;Siedlung;Paderborn;2.370
Scheidingen;Siedlung;Soest;1.240
Scherfede - Rimbeck;Siedlung;Höxter;4.090
Schermbeck;Siedlung;Wesel;8.280
Scherpenseel;Siedlung;Heinsberg;1.880
Scheuren;Siedlung;Rheinisch-Bergischer Kreis;510
Scheven;Siedlung;Euskirchen;510
Schevenhütte;Siedlung;Städteregion Aachen;670
Schieder;Siedlung;Lippe;3.150
Schiefbahn;Siedlung;Viersen;10.200
Schladern;Siedlung;Rhein-Sieg-Kreis;1.040
Schlangen;Siedlung;Lippe;5.780
Schleiden;Siedlung;Euskirchen;3.290
Schleiden;Siedlung;Düren;870
Schlich;Siedlung;Düren;2.960
Schlicherum;Siedlung;Rhein-Kreis Neuss;1.090
Schling;Siedlung;Lippe;570
Schloß Holte-Stukenbrock;Siedlung;Gütersloh;23.800
Schlüsselburg;Siedlung;Minden-Lübbecke;510
Schmallenberg;Siedlung;Hochsauerlandkreis;5.900
Schmidt;Siedlung;Düren;2.900
Schmidtheim;Siedlung;Euskirchen;1.330
Schmitzhöhe;Siedlung;Oberbergischer Kreis;1.420
Schnathorst;Siedlung;Minden-Lübbecke;2.190
Schnee (Auf dem Schnee);Siedlung;Dortmund;620
Schnellenbach;Siedlung;Oberbergischer Kreis;2.200
Schönau;Siedlung;Euskirchen;890
Schönau;Siedlung;Olpe;1.440
Schönenberg;Siedlung;Rhein-Sieg-Kreis;870
Schönholthausen;Siedlung;Olpe;560
Schöning;Siedlung;Paderborn;870
Schophoven;Siedlung;Düren;690
Schöppingen;Siedlung;Borken;4.760
Schottheide;Siedlung;Kleve;730
Schreibershof;Siedlung;Olpe;540
Schröttinghausen;Siedlung;Bielefeld;710
Schwadorf;Siedlung;Rhein-Erft-Kreis;1.580
Schwalenberg;Siedlung;Lippe;1.430
Schwanenberg;Siedlung;Heinsberg;1.500
Schwaney;Siedlung;Paderborn;2.630
Schwarzenau;Siedlung;Siegen-Wittgenstein;660
Schwefe;Siedlung;Soest;610
Schwelm;Siedlung;Ennepe-Ruhr-Kreis;27.300
Schwenke;Siedlung;Märkischer Kreis;570
Schwerfen;Siedlung;Euskirchen;1.430
Schwerte;Siedlung;Unna;29.000
Sechtem;Siedlung;Rhein-Sieg-Kreis;5.030
Seelscheid;Siedlung;Rhein-Sieg-Kreis;5.610
Selgersdorf;Siedlung;Düren;790
Selhorst;Siedlung;Gütersloh;1.600
Selm;Siedlung;Unna;16.800
Selsten;Siedlung;Heinsberg;1.240
Senden;Siedlung;Coesfeld;12.800
Sendenhorst;Siedlung;Warendorf;8.540
Sennestadt;Siedlung;Bielefeld;20.600
Seppenrade;Siedlung;Coesfeld;3.310
Serkenrode;Siedlung;Olpe;720
Setterich;Siedlung;Städteregion Aachen;7.160
Sevelen - Oermten;Siedlung;Kleve;4.960
Sichtigvor;Siedlung;Soest;2.940
Siddinghausen;Siedlung;Paderborn;970
Siedlinghausen;Siedlung;Hochsauerlandkreis;1.900
Siedlung Sinningen;Siedlung;Steinfurt;920
Siegburg;Siedlung;Rhein-Sieg-Kreis;29.800
Siegen;Siedlung;Siegen-Wittgenstein;89.700
Siersdorf;Siedlung;Düren;2.720
Silbach;Siedlung;Hochsauerlandkreis;740
Silixen;Siedlung;Lippe;1.400
Silschede;Siedlung;Ennepe-Ruhr-Kreis;2.390
Simmerath;Siedlung;Städteregion Aachen;4.230
Sindorf;Siedlung;Rhein-Erft-Kreis;16.000
Sinnersdorf;Siedlung;Rhein-Erft-Kreis;5.400
Sinspert;Siedlung;Oberbergischer Kreis;650
Sinsteden;Siedlung;Rhein-Kreis Neuss;540
Sinzenich;Siedlung;Euskirchen;1.200
Sistig;Siedlung;Euskirchen;750
Soest;Siedlung;Soest;39.400
Solingen;Siedlung;Solingen;152.600
Soller;Siedlung;Düren;680
Sölten;Siedlung;Recklinghausen;880
Sommersell;Siedlung;Höxter;620
Sonneborn;Siedlung;Lippe;910
Sönnern;Siedlung;Soest;800
Sonsbeck;Siedlung;Wesel;5.270
Sötenich;Siedlung;Euskirchen;940
Söven;Siedlung;Rhein-Sieg-Kreis;860
Speck;Siedlung;Rhein-Kreis Neuss;900
Speckhorn;Siedlung;Recklinghausen;860
Spellen;Siedlung;Wesel;3.750
Spenge;Siedlung;Herford;10.200
Spork;Siedlung;Borken;530
Sporkholz;Siedlung;Lippe;1.800
Spormecke;Siedlung;Märkischer Kreis;510
Sprakel;Siedlung;Münster;2.040
Sprockhövel;Siedlung;Ennepe-Ruhr-Kreis;12.000
Stadt Blankenberg;Siedlung;Rhein-Sieg-Kreis;630
Stadtlohn;Siedlung;Borken;18.000
Stahe;Siedlung;Heinsberg;710
Stahle;Siedlung;Höxter;2.520
Steckenborn;Siedlung;Städteregion Aachen;1.360
Stedefreund;Siedlung;Herford;1.380
Steinforth;Siedlung;Rhein-Kreis Neuss;670
Steinhagen;Siedlung;Gütersloh;8.530
Steinhausen;Siedlung;Rhein-Kreis Neuss;2.080
Steinhausen;Siedlung;Paderborn;3.390
Steinheim;Siedlung;Höxter;8.100
Steinhorst;Siedlung;Paderborn;580
Stemel;Siedlung;Hochsauerlandkreis;800
Stenden - Stenderhorst;Siedlung;Kleve;1.480
Sterzenbach;Siedlung;Rhein-Sieg-Kreis;870
Stetternich;Siedlung;Düren;1.700
Stift Quernheim - Quernheim - Klosterbauerschaft;Siedlung;Herford;4.790
Stirpe;Siedlung;Soest;950
Stockheim;Siedlung;Düren;2.420
Stockum;Siedlung;Ennepe-Ruhr-Kreis;5.530
Stockum;Siedlung;Hochsauerlandkreis;1.570
Stockum;Siedlung;Soest;570
Stockum;Siedlung;Unna;3.560
Stockwiese;Siedlung;Recklinghausen;610
Stolberg (Rhld.);Siedlung;Städteregion Aachen;42.000
Stommelerbusch;Siedlung;Rhein-Erft-Kreis;820
Stommeln;Siedlung;Rhein-Erft-Kreis;8.150
Störmede;Siedlung;Soest;2.210
Stotzheim;Siedlung;Rhein-Erft-Kreis;1.610
Stotzheim;Siedlung;Euskirchen;4.100
Straberg;Siedlung;Rhein-Kreis Neuss;2.670
Straelen;Siedlung;Kleve;8.810
Straeten;Siedlung;Heinsberg;1.050
Straß;Siedlung;Düren;680
Strempt;Siedlung;Euskirchen;860
Strickherdicke;Siedlung;Unna;570
Stromberg;Siedlung;Rhein-Sieg-Kreis;560
Stromberg;Siedlung;Warendorf;3.750
Strümp;Siedlung;Rhein-Kreis Neuss;5.880
Stukenbrock-Senne;Siedlung;Gütersloh;650
Stülinghausen - Müllenbach;Siedlung;Oberbergischer Kreis;2.300
Stumpf;Siedlung;Rheinisch-Bergischer Kreis;830
Suderwick;Siedlung;Borken;1.490
Südhemmern;Siedlung;Minden-Lübbecke;960
Südkirchen;Siedlung;Coesfeld;2.800
Südlohn;Siedlung;Borken;4.520
Süggerath;Siedlung;Heinsberg;720
Sümmern;Siedlung;Märkischer Kreis;5.790
Sundern (Sauerland);Siedlung;Hochsauerlandkreis;12.000
Sundern - Schweicheln - Bermbeck;Siedlung;Herford;6.320
Sünninghausen;Siedlung;Warendorf;1.000
Sürenheide;Siedlung;Gütersloh;3.660
Süsterseel;Siedlung;Heinsberg;1.570
Syburg;Siedlung;Dortmund;1.230
Sythen;Siedlung;Recklinghausen;3.200
Talle;Siedlung;Lippe;1.050
Tecklenburg;Siedlung;Steinfurt;2.220
Telgte;Siedlung;Warendorf;13.400
Tengern;Siedlung;Minden-Lübbecke;1.150
Tetz;Siedlung;Düren;1.310
Teveren;Siedlung;Heinsberg;1.590
Theenhausen;Siedlung;Gütersloh;640
Thier;Siedlung;Oberbergischer Kreis;660
Thieringhausen;Siedlung;Olpe;500
Thüle;Siedlung;Paderborn;1.730
Thülen;Siedlung;Hochsauerlandkreis;960
Tie-Esch;Siedlung;Steinfurt;510
Titz;Siedlung;Düren;2.360
Tondorf;Siedlung;Euskirchen;840
Tönisberg;Siedlung;Viersen;1.960
Tönisheide;Siedlung;Mettmann;5.420
Tonnenheide;Siedlung;Minden-Lübbecke;600
Tripsrath;Siedlung;Heinsberg;640
Troisdorf;Siedlung;Rhein-Sieg-Kreis;60.100
Trupbach - Seelbach;Siedlung;Siegen-Wittgenstein;4.300
Tüddern;Siedlung;Heinsberg;2.040
Türnich - Balkhausen;Siedlung;Rhein-Erft-Kreis;10.100
Twisteden;Siedlung;Kleve;1.690
Übach-Palenberg;Siedlung;Heinsberg;16.600
Uckendorf;Siedlung;Rhein-Sieg-Kreis;980
Uckerath - Lichtenberg;Siedlung;Rhein-Sieg-Kreis;4.190
Uedem;Siedlung;Kleve;5.670
Uedesheim;Siedlung;Rhein-Kreis Neuss;4.360
Uentrop;Siedlung;Hamm;1.780
Uevekoven;Siedlung;Heinsberg;670
Uffeln - Buhn;Siedlung;Herford;3.420
Ülpenich;Siedlung;Euskirchen;1.040
Unglinghausen;Siedlung;Siegen-Wittgenstein;1.010
Unna;Siedlung;Unna;50.600
Unterbach;Siedlung;Düsseldorf;7.360
Unterbirten;Siedlung;Wesel;1.260
Untereschbach - Heiligenhaus;Siedlung;Rheinisch-Bergischer Kreis;11.300
Unterfeldhaus;Siedlung;Mettmann;5.050
Untermaubach;Siedlung;Düren;1.580
Urfeld;Siedlung;Rhein-Erft-Kreis;4.000
Uthweiler;Siedlung;Rhein-Sieg-Kreis;730
Valbert;Siedlung;Märkischer Kreis;2.180
Vanikum;Siedlung;Rhein-Kreis Neuss;920
Varenholz - Stemmen;Siedlung;Lippe;1.510
Varensell;Siedlung;Gütersloh;1.400
Veen;Siedlung;Wesel;910
Vehlingen;Siedlung;Borken;510
Velbert;Siedlung;Mettmann;47.200
Velen;Siedlung;Borken;6.000
Vellern;Siedlung;Warendorf;790
Vennebeck - Costedt;Siedlung;Minden-Lübbecke;1.300
Vennikel;Siedlung;Wesel;2.170
Venrath;Siedlung;Heinsberg;840
Venwegen;Siedlung;Städteregion Aachen;1.380
Verl;Siedlung;Gütersloh;14.200
Verlar;Siedlung;Paderborn;720
Verne;Siedlung;Paderborn;2.030
Vernum;Siedlung;Kleve;570
Versmold;Siedlung;Gütersloh;10.900
Vettweiß;Siedlung;Düren;2.200
Viersen;Siedlung;Viersen;51.300
Vilkerath;Siedlung;Rheinisch-Bergischer Kreis;2.700
Villigst;Siedlung;Unna;3.010
Villip - Villiprott;Siedlung;Rhein-Sieg-Kreis;3.270
Vinnum;Siedlung;Coesfeld;700
Vinsebeck;Siedlung;Höxter;1.270
Vinxel;Siedlung;Rhein-Sieg-Kreis;1.690
Vlatten;Siedlung;Düren;940
Vlotho;Siedlung;Herford;10.300
Voerde (Niederrhein);Siedlung;Wesel;15.600
Voesch;Siedlung;Viersen;630
Voiswinkel;Siedlung;Rheinisch-Bergischer Kreis;2.780
Völlinghausen;Siedlung;Soest;700
Völlinghausen;Siedlung;Soest;840
Volmerdingsen - Wulferdingsen;Siedlung;Minden-Lübbecke;6.050
Vörden;Siedlung;Höxter;1.260
Vorhelm;Siedlung;Warendorf;2.640
Vorst;Siedlung;Rhein-Kreis Neuss;5.450
Vorst;Siedlung;Viersen;5.830
Voßbrink - Bornholz;Siedlung;Minden-Lübbecke;540
Vossenack - Germeter;Siedlung;Düren;2.220
Voßheide;Siedlung;Lippe;900
Voßwinkel;Siedlung;Hochsauerlandkreis;2.220
Vreden;Siedlung;Borken;16.100
Vussem;Siedlung;Euskirchen;730
Vynen;Siedlung;Wesel;1.750
Wachendorf;Siedlung;Euskirchen;620
Wachtendonk;Siedlung;Kleve;4.620
Waddenhausen;Siedlung;Lippe;2.320
Wadersloh;Siedlung;Warendorf;4.840
Wahlscheid;Siedlung;Rhein-Sieg-Kreis;2.480
Wahmbeckerheide;Siedlung;Lippe;740
Währentrup;Siedlung;Lippe;540
Walbeck;Siedlung;Kleve;3.870
Walberberg;Siedlung;Rhein-Sieg-Kreis;4.470
Wald;Siedlung;Euskirchen;560
Waldbröl;Siedlung;Oberbergischer Kreis;13.500
Waldenrath;Siedlung;Heinsberg;1.090
Waldfeucht;Siedlung;Heinsberg;1.290
Waldniel;Siedlung;Viersen;9.600
Walheim;Siedlung;Städteregion Aachen;6.840
Wallach;Siedlung;Wesel;1.740
Wallenbrück;Siedlung;Herford;700
Walstedde;Siedlung;Warendorf;1.790
Waltringen;Siedlung;Soest;610
Waltrop;Siedlung;Recklinghausen;26.100
Wamel;Siedlung;Soest;600
Wankum - Aerbeck;Siedlung;Kleve;1.910
Wanlo;Siedlung;Mönchengladbach;1.130
Warburg;Siedlung;Höxter;9.500
Wardt;Siedlung;Wesel;1.600
Warendorf;Siedlung;Warendorf;21.300
Warmen;Siedlung;Unna;890
Warstein;Siedlung;Soest;11.900
Wassenberg;Siedlung;Heinsberg;14.200
Wasserstraße;Siedlung;Minden-Lübbecke;760
Waurichen;Siedlung;Heinsberg;730
Weeze;Siedlung;Kleve;7.410
Wegberg;Siedlung;Heinsberg;13.700
Wehdem - Westrup;Siedlung;Minden-Lübbecke;1.680
Wehe;Siedlung;Minden-Lübbecke;850
Wehmerhorst;Siedlung;Herford;840
Wehr;Siedlung;Heinsberg;710
Wehrden;Siedlung;Höxter;850
Wehrstapel;Siedlung;Hochsauerlandkreis;960
Weiberg;Siedlung;Paderborn;670
Weiden;Siedlung;Rheinisch-Bergischer Kreis;1.000
Weilerswist;Siedlung;Euskirchen;8.600
Weine;Siedlung;Paderborn;540
Weißes Tor;Siedlung;Kleve;2.490
Welbergen;Siedlung;Steinfurt;780
Welda;Siedlung;Höxter;720
Welldorf - Güsten;Siedlung;Düren;2.340
Welschen-Ennest;Siedlung;Olpe;1.590
Welver;Siedlung;Soest;5.130
Welz;Siedlung;Düren;600
Wemb;Siedlung;Kleve;700
Wemlighausen;Siedlung;Siegen-Wittgenstein;850
Wenden;Siedlung;Olpe;5.160
Wengern;Siedlung;Ennepe-Ruhr-Kreis;5.520
Wenholthausen;Siedlung;Hochsauerlandkreis;1.320
Wennemen;Siedlung;Hochsauerlandkreis;1.800
Wennigloh;Siedlung;Hochsauerlandkreis;920
Werdohl;Siedlung;Märkischer Kreis;17.700
Werl;Siedlung;Soest;20.300
Wermelskirchen;Siedlung;Rheinisch-Bergischer Kreis;21.800
Werne;Siedlung;Unna;23.100
Wersen;Siedlung;Steinfurt;2.380
